"Date","Tournament","Finish Pos.","SG: Approach-the-Green","Greens in Regulation Percentage","Going for the Green","Going for the Green - Hit Green Pct.","Going for the Green - Birdie or Better","Proximity to Hole","Rough Proximity","Left Rough Proximity","Right Rough Proximity","Fairway Proximity","Approaches from > 275 yards","Approaches from 250-275 yards","Approaches from 225-250 yards","Approaches from 200-225 yards","Approaches from 50-75 yards","Approaches from 75-100 yards","Approaches from 100-125 yards","Approaches from 50-125 yards","Approaches from 125-150 yards","Approaches from 150-175 yards","Approaches from 175-200 yards","Approaches from > 200 yards","Approaches from > 275 yards (Rgh)","Approaches from 250-275 yards (Rgh)","Approaches from 225-250 yards (Rgh)","Approaches from 200-225 yards (Rgh)","Approaches from > 100 yards (Rgh)","Approaches from inside 100 yards (Rgh)","Approaches from > 200 yards (Rgh)","Approaches from 175-200 yards (Rgh)","Approaches from 150-175 yards (Rgh)","Approaches from 125-150 yards (Rgh)","Approaches from 50-125 yards (Rgh)","Approaches from 100-125 yards (Rgh)","Approaches from 75-100 yards (Rgh)","Approaches from 50-75 yards (Rgh)","Total Hole Outs","Longest Hole Outs (in yards)"
"4/22/2018","Valero Texas Open","T73","-.162","61.11","64.71",".00","33.33","44' 2""","54' 3""","47' 4""","57' 2""","31' 9""","96' 1""","-","-","24' 10""","-","17' 6""","20' 5""","19' 8""","24' 9""","20' 4""","31' 0""","65' 7""","73' 6""","96' 3""","-","-","60' 8""","28' 5""","88' 8""","-","45' 5""","38' 1""","28' 5""","-","28' 5""","-","-","-"
"4/15/2018","RBC Heritage","T32",".749","65.28","46.67","42.86","71.43","34' 0""","43' 10""","45' 9""","41' 9""","26' 3""","-","33' 2""","82' 9""","38' 9""","-","12' 5""","16' 11""","15' 10""","22' 0""","22' 9""","28' 2""","45' 2""","-","-","-","57' 5""","42' 2""","52' 10""","57' 5""","45' 9""","44' 11""","30' 3""","51' 2""","46' 1""","15' 9""","71' 5""","1","8"
"4/8/2018","Masters Tournament","T50","-","58.33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3/25/2018","WGC-Dell Tech Match Play","T17","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3/4/2018","WGC-Mexico Championship","T18","1.040","68.06","60.87","21.43","64.29","33' 8""","43' 4""","56' 10""","38' 10""","28' 3""","31' 8""","64' 6""","36' 7""","34' 4""","17' 6""","23' 5""","29' 3""","24' 4""","21' 9""","24' 2""","26' 7""","37' 0""","58' 8""","-","-","-","50' 4""","31' 7""","58' 8""","55' 0""","-","28' 3""","35' 5""","55' 0""","-","25' 8""","1","15"
"2/18/2018","Genesis Open","T9",".836","59.72","87.50","21.43","64.29","39' 1""","43' 10""","45' 1""","42' 6""","30' 0""","34' 8""","60' 1""","30' 1""","21' 0""","7' 10""","6' 1""","21' 8""","14' 2""","27' 7""","27' 6""","45' 7""","31' 9""","-","25' 3""","-","38' 1""","45' 5""","27' 10""","31' 8""","51' 1""","57' 5""","35' 11""","44' 9""","-","44' 9""","-","-","-"
"2/4/2018","Waste Management Phoenix","T17",".699","70.83","75.00","33.33","75.00","38' 8""","41' 3""","38' 0""","53' 1""","31' 5""","-","17' 0""","50' 3""","51' 5""","-","16' 7""","13' 2""","14' 0""","15' 10""","34' 10""","51' 10""","46' 2""","-","-","60' 10""","-","42' 2""","29' 6""","60' 10""","49' 11""","43' 7""","30' 11""","29' 1""","28' 7""","-","29' 6""","-","-"
"1/28/2018","Farmers Insurance Open","CUT",".780","63.89","50.00",".00",".00","38' 4""","32' 10""","18' 7""","37' 7""","39' 11""","97' 10""","-","-","71' 10""","-","-","20' 8""","20' 8""","32' 2""","24' 9""","18' 6""","78' 4""","-","-","-","-","39' 6""","12' 9""","-","27' 6""","63' 6""","-","12' 9""","-","-","12' 9""","-","-"
"1/14/2018","Sony Open in Hawaii","T32","-.064","69.44","100.00","27.27","54.55","34' 11""","51' 2""","48' 10""","52' 0""","26' 9""","-","-","-","49' 6""","-","13' 5""","13' 3""","13' 3""","16' 10""","30' 5""","28' 9""","49' 6""","-","71' 4""","63' 2""","48' 10""","54' 0""","11' 11""","61' 1""","55' 6""","59' 4""","36' 3""","29' 4""","46' 9""","-","11' 11""","-","-"
"1/7/2018","Sentry T of C","T22","-1.461","59.72","75.00","14.29","61.90","48' 11""","48' 8""","30' 3""","59' 9""","44' 5""","144' 10""","133' 0""","40' 2""","51' 2""","19' 11""","57' 2""","35' 3""","30' 8""","74' 9""","40' 2""","36' 9""","59' 9""","-","-","69' 7""","-","52' 4""","40' 8""","69' 7""","-","51' 2""","50' 3""","43' 3""","-","64' 11""","21' 7""","-","-"
"10/29/2017","WGC-HSBC Champions","T46","-","66.67","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10/22/2017","THE CJ CUP @ NINE BRIDGES","T72","-","62.50","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10/15/2017","CIMB Classic","T3","-","83.33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"9/24/2017","TOUR Championship","1",".062","70.83","87.50","71.43","85.71","36' 4""","50' 4""","61' 1""","39' 7""","29' 6""","-","-","27' 10""","49' 10""","-","23' 3""","17' 5""","18' 4""","19' 2""","23' 10""","31' 1""","43' 4""","-","-","-","128' 6""","54' 6""","25' 8""","128' 6""","-","40' 7""","23' 1""","24' 1""","19' 10""","-","36' 11""","1","16"
"9/17/2017","BMW Championship","T20",".316","65.28","60.87","50.00","64.29","32' 11""","38' 5""","38' 6""","38' 2""","29' 2""","-","57' 0""","58' 5""","33' 3""","26' 10""","16' 8""","19' 11""","18' 7""","20' 9""","19' 7""","29' 11""","47' 1""","-","-","-","26' 5""","41' 2""","26' 2""","26' 5""","46' 4""","40' 11""","41' 3""","9' 5""","-","9' 5""","-","-","-"
"9/4/2017","Dell Technologies Champ","T53","-1.225","61.11","68.75","18.18","54.55","38' 4""","32' 6""","30' 10""","33' 9""","36' 8""","-","68' 3""","67' 0""","35' 8""","10' 10""","5' 2""","52' 8""","34' 10""","29' 0""","29' 9""","43' 7""","43' 7""","-","-","-","-","32' 6""","-","-","45' 0""","30' 3""","18' 4""","13' 8""","13' 8""","-","-","-","-"
"8/27/2017","THE NORTHERN TRUST","T17",".965","76.39","55.56",".00","40.00","33' 4""","48' 5""","67' 8""","46' 2""","25' 11""","-","-","47' 8""","31' 3""","12' 2""","1' 8""","21' 6""","17' 2""","21' 11""","23' 9""","28' 9""","37' 10""","-","86' 8""","103' 8""","42' 2""","49' 4""","32' 9""","75' 8""","47' 8""","35' 0""","38' 6""","30' 10""","29' 11""","32' 9""","-","-","-"
"8/13/2017","PGA Championship","CUT","-3.058","33.33","33.33",".00","33.33","45' 9""","53' 0""","85' 6""","31' 5""","34' 8""","-","17' 8""","59' 6""","29' 4""","16' 8""","4' 0""","18' 4""","14' 4""","38' 11""","43' 4""","29' 5""","40' 7""","-","-","-","-","59' 11""","25' 8""","-","62' 8""","-","51' 7""","25' 8""","-","-","25' 8""","-","-"
"8/6/2017","WGC-Bridgestone Invit'l","T13",".013","65.28","62.50","20.00","80.00","26' 8""","30' 4""","34' 2""","28' 3""","22' 5""","-","-","62' 3""","26' 8""","-","16' 7""","15' 1""","15' 6""","18' 11""","21' 3""","25' 1""","29' 11""","-","-","-","24' 8""","30' 6""","29' 1""","24' 8""","42' 5""","26' 4""","31' 9""","29' 1""","-","29' 1""","-","1","12"
"7/23/2017","The Open Championship","T20","-","62.50","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"7/9/2017","The Greenbrier Classic","1",".556","81.94","75.00","16.67","50.00","31' 10""","51' 7""","55' 2""","43' 8""","27' 5""","85' 10""","-","21' 0""","35' 1""","-","10' 7""","17' 7""","15' 5""","20' 2""","27' 1""","29' 7""","47' 5""","-","-","134' 2""","-","56' 11""","22' 8""","134' 2""","-","85' 6""","54' 9""","34' 7""","38' 0""","22' 8""","-","-","-"
"7/2/2017","Quicken Loans National","T35",".569","65.28","50.00","16.67","66.67","32' 4""","44' 9""","39' 7""","50' 11""","29' 0""","-","27' 2""","63' 10""","70' 8""","-","26' 9""","15' 3""","19' 1""","24' 9""","24' 3""","30' 2""","62' 6""","-","-","-","-","44' 9""","-","-","79' 4""","41' 11""","43' 2""","32' 0""","32' 0""","-","-","-","-"
"6/25/2017","Travelers Championship","T14","-.502","70.83","69.23","9.09","63.64","37' 8""","38' 4""","31' 0""","46' 10""","32' 9""","-","85' 1""","36' 3""","60' 4""","-","33' 4""","25' 8""","26' 6""","24' 4""","31' 1""","22' 2""","55' 8""","-","-","-","45' 10""","45' 0""","23' 3""","45' 10""","46' 0""","76' 5""","32' 1""","23' 3""","-","23' 3""","-","1","20"
"6/18/2017","U.S. Open","T5","1.443","73.61","47.62","10.00","50.00","39' 9""","42' 7""","47' 3""","41' 5""","37' 2""","56' 5""","80' 0""","64' 9""","39' 1""","-","14' 11""","24' 9""","20' 6""","25' 8""","33' 1""","42' 9""","56' 11""","-","-","-","50' 10""","42' 7""","-","50' 10""","27' 2""","44' 4""","43' 3""","47' 3""","47' 3""","-","-","1","8"
"6/11/2017","FedEx St. Jude Classic","T52",".233","65.28","50.00","25.00","50.00","31' 2""","31' 3""","22' 8""","36' 5""","28' 11""","-","-","70' 8""","56' 3""","19' 4""","11' 7""","13' 5""","13' 3""","24' 11""","30' 1""","33' 1""","59' 1""","-","-","-","-","29' 1""","64' 1""","-","32' 3""","36' 0""","25' 1""","34' 0""","19' 0""","64' 1""","-","-","-"
"5/28/2017","DEAN & DELUCA Invt'l","T48",".047","59.72","62.50",".00","33.33","36' 9""","48' 8""","45' 8""","53' 0""","30' 3""","39' 1""","-","52' 5""","39' 11""","16' 10""","22' 7""","28' 2""","25' 11""","21' 5""","31' 4""","30' 2""","45' 6""","-","-","-","98' 5""","49' 0""","46' 4""","98' 5""","46' 7""","52' 7""","61' 10""","31' 3""","21' 2""","46' 4""","-","-","-"
"5/21/2017","AT&T Byron Nelson","CUT","-2.267","50.00","83.33","20.00","40.00","49' 4""","45' 8""","57' 5""","30' 6""","43' 2""","-","51' 4""","-","36' 0""","-","-","32' 0""","32' 0""","41' 2""","35' 3""","58' 6""","43' 8""","-","-","-","-","47' 7""","16' 1""","-","-","64' 4""","49' 10""","29' 11""","32' 3""","-","16' 1""","-","-"
"5/7/2017","Wells Fargo Championship","T24","-1.140","68.06","47.37","20.00","50.00","42' 1""","30' 7""","33' 4""","29' 3""","41' 6""","114' 3""","64' 9""","92' 2""","58' 0""","9' 7""","12' 10""","28' 8""","23' 9""","31' 1""","37' 4""","52' 6""","77' 2""","-","-","-","-","34' 5""","19' 1""","-","38' 3""","63' 0""","16' 3""","29' 10""","40' 8""","9' 0""","24' 2""","1","9"
"4/30/2017","Zurich Classic of New Orl","T11","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"4/23/2017","Valero Texas Open","CUT",".747","66.67","60.00",".00","16.67","43' 7""","54' 3""","95' 4""","44' 0""","38' 5""","94' 10""","94' 3""","-","70' 0""","-","7' 2""","24' 11""","16' 0""","27' 10""","35' 10""","21' 1""","89' 7""","-","95' 4""","-","-","54' 3""","-","95' 4""","15' 8""","36' 5""","62' 0""","-","-","-","-","-","-"
"3/26/2017","Puerto Rico Open","T30","-","81.94","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-"
"3/12/2017","Valspar Championship","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2/26/2017","The Honda Classic","CUT",".414","61.11","75.00","66.67","33.33","30' 8""","43' 1""","-","43' 1""","27' 8""","-","-","38' 0""","26' 11""","-","12' 10""","27' 11""","24' 2""","15' 8""","12' 11""","46' 5""","32' 5""","-","-","-","-","43' 1""","-","-","44' 0""","-","26' 5""","74' 7""","74' 7""","-","-","-","-"
"2/12/2017","AT&T Pebble Beach","T66","3.526","70.37","75.00","33.33","33.33","37' 6""","70' 7""","49' 6""","133' 10""","28' 0""","-","87' 0""","42' 8""","25' 9""","3' 0""","12' 5""","11' 0""","9' 4""","15' 7""","12' 7""","47' 10""","51' 10""","-","-","112' 0""","-","70' 7""","-","112' 0""","-","-","29' 2""","-","-","-","-","2","-"
"1/29/2017","Farmers Insurance Open","CUT","-2.626","58.33","25.00",".00",".00","45' 0""","44' 8""","37' 8""","47' 0""","45' 1""","-","-","77' 3""","43' 4""","-","25' 3""","19' 10""","21' 8""","23' 6""","54' 10""","16' 2""","60' 4""","-","-","93' 7""","-","65' 8""","23' 8""","93' 7""","-","37' 8""","-","23' 8""","-","-","23' 8""","-","-"
"1/22/2017","CareerBuilder Challenge","CUT","-2.573","59.26","75.00",".00","33.33","35' 0""","36' 1""","38' 6""","31' 3""","34' 9""","105' 2""","-","83' 0""","40' 8""","-","14' 2""","2' 8""","8' 5""","14' 6""","32' 8""","32' 5""","76' 3""","-","-","-","-","36' 1""","-","-","51' 3""","31' 3""","-","25' 9""","25' 9""","-","-","1","-"
"1/15/2017","Sony Open in Hawaii","CUT",".553","72.22","83.33","40.00","40.00","36' 11""","46' 5""","37' 11""","59' 3""","26' 11""","-","-","-","39' 9""","-","-","8' 9""","8' 9""","6' 2""","20' 6""","43' 8""","39' 9""","-","107' 4""","-","-","46' 5""","-","107' 4""","46' 7""","34' 9""","37' 9""","34' 5""","34' 5""","-","-","-","-"
"11/20/2016","The RSM Classic","CUT","-.922","61.11","50.00","100.00",".00","27' 6""","23' 0""","13' 4""","32' 8""","28' 1""","-","-","40' 2""","42' 7""","-","22' 6""","-","22' 6""","19' 5""","29' 10""","-","42' 0""","-","-","-","-","23' 0""","-","-","-","23' 0""","-","-","-","-","-","-","-"
"11/13/2016","OHL Classic at Mayakoba","T60","-","72.22","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-"
"11/6/2016","Shriners Hospitals","T36",".519","75.00","81.25","23.08","61.54","39' 9""","49' 5""","52' 5""","48' 1""","34' 5""","-","100' 3""","79' 8""","39' 0""","-","-","9' 7""","9' 7""","20' 5""","24' 11""","33' 2""","59' 5""","151' 8""","-","44' 3""","66' 2""","51' 3""","17' 4""","74' 6""","87' 7""","40' 1""","42' 8""","12' 7""","7' 9""","-","17' 4""","-","-"
"10/30/2016","Sanderson Farms Champ.","T5",".994","80.56","75.00","26.67","60.00","39' 5""","49' 8""","47' 7""","50' 7""","34' 3""","-","80' 1""","73' 8""","41' 1""","15' 11""","27' 7""","9' 11""","13' 6""","18' 11""","22' 10""","58' 6""","60' 2""","79' 7""","-","91' 3""","62' 7""","52' 2""","42' 3""","75' 0""","49' 11""","56' 11""","23' 6""","33' 4""","22' 2""","59' 5""","16' 7""","2","131"
"10/16/2016","Safeway Open","T60","-.183","69.44","43.75","28.57","57.14","34' 7""","32' 4""","37' 4""","29' 3""","34' 8""","114' 7""","78' 0""","52' 6""","38' 8""","18' 4""","42' 3""","23' 9""","25' 6""","15' 11""","37' 4""","30' 11""","60' 10""","-","-","-","113' 0""","32' 4""","-","113' 0""","-","52' 7""","19' 11""","20' 9""","20' 9""","-","-","-","-"
"1/31/2016","Farmers Insurance Open","CUT",".787","63.89","50.00",".00","50.00","38' 1""","59' 1""","-","59' 1""","33' 10""","80' 0""","-","-","33' 7""","-","44' 2""","20' 5""","26' 4""","7' 7""","43' 9""","44' 9""","56' 10""","-","85' 2""","-","-","59' 1""","-","85' 2""","71' 8""","-","-","20' 5""","20' 5""","-","-","-","-"
"1/24/2016","CareerBuilder Challenge","CUT","1.849","75.93","50.00",".00","100.00","27' 3""","31' 6""","26' 1""","36' 11""","26' 0""","-","48' 2""","-","31' 8""","-","28' 8""","16' 1""","18' 7""","-","25' 8""","-","35' 10""","-","-","-","-","31' 6""","-","-","-","34' 1""","40' 0""","11' 10""","11' 10""","-","-","-","-"
