"Date","Tournament","Finish Pos.","SG: Approach-the-Green","Greens in Regulation Percentage","Going for the Green","Going for the Green - Hit Green Pct.","Going for the Green - Birdie or Better","Proximity to Hole","Rough Proximity","Left Rough Proximity","Right Rough Proximity","Fairway Proximity","Approaches from > 275 yards","Approaches from 250-275 yards","Approaches from 225-250 yards","Approaches from 200-225 yards","Approaches from 50-75 yards","Approaches from 75-100 yards","Approaches from 100-125 yards","Approaches from 50-125 yards","Approaches from 125-150 yards","Approaches from 150-175 yards","Approaches from 175-200 yards","Approaches from > 200 yards","Approaches from > 275 yards (Rgh)","Approaches from 250-275 yards (Rgh)","Approaches from 225-250 yards (Rgh)","Approaches from 200-225 yards (Rgh)","Approaches from > 100 yards (Rgh)","Approaches from inside 100 yards (Rgh)","Approaches from > 200 yards (Rgh)","Approaches from 175-200 yards (Rgh)","Approaches from 150-175 yards (Rgh)","Approaches from 125-150 yards (Rgh)","Approaches from 50-125 yards (Rgh)","Approaches from 100-125 yards (Rgh)","Approaches from 75-100 yards (Rgh)","Approaches from 50-75 yards (Rgh)","Total Hole Outs","Longest Hole Outs (in yards)"
"9/17/2017","BMW Championship","T12",".851","61.11","47.83","18.18","81.82","33' 0""","40' 2""","55' 0""","23' 6""","25' 5""","22' 9""","35' 10""","40' 1""","41' 5""","15' 6""","26' 6""","4' 10""","11' 3""","10' 10""","28' 11""","27' 10""","38' 3""","135' 11""","-","-","3' 6""","48' 5""","13' 6""","91' 9""","46' 9""","39' 6""","29' 0""","14' 7""","16' 11""","7' 10""","19' 1""","-","-"
"9/4/2017","Dell Technologies Champ","CUT","-1.704","50.00","25.00",".00",".00","41' 6""","34' 0""","41' 6""","30' 3""","35' 8""","-","-","92' 6""","51' 10""","2' 4""","66' 10""","9' 10""","31' 2""","24' 8""","24' 10""","36' 9""","59' 11""","-","-","-","24' 6""","34' 0""","-","24' 6""","-","38' 9""","-","-","-","-","-","-","-"
"8/27/2017","THE NORTHERN TRUST","CUT","-.578","61.11","50.00",".00",".00","35' 10""","38' 3""","45' 9""","23' 2""","36' 3""","-","80' 10""","-","59' 6""","-","8' 11""","31' 6""","20' 2""","29' 4""","16' 8""","43' 5""","66' 7""","-","80' 0""","-","-","62' 8""","13' 10""","80' 0""","30' 1""","77' 10""","-","15' 7""","-","16' 3""","14' 11""","-","-"
"8/20/2017","Wyndham Championship","T7","1.315","79.17","87.50","42.86","42.86","31' 3""","43' 6""","27' 11""","52' 10""","27' 6""","-","-","37' 7""","47' 7""","-","5' 8""","18' 5""","14' 2""","15' 5""","30' 11""","28' 11""","42' 7""","-","-","-","96' 2""","46' 3""","24' 1""","96' 2""","39' 4""","53' 5""","29' 9""","20' 7""","17' 1""","24' 1""","-","1","90"
"8/13/2017","PGA Championship","CUT","-1.007","50.00","33.33",".00",".00","48' 4""","62' 1""","59' 7""","64' 2""","40' 6""","76' 10""","111' 9""","61' 1""","43' 7""","-","9' 0""","8' 6""","8' 9""","17' 1""","24' 0""","23' 4""","60' 9""","-","-","-","77' 9""","62' 1""","-","77' 9""","69' 0""","18' 10""","61' 6""","48' 4""","48' 4""","-","-","1","37"
"7/30/2017","RBC Canadian Open","CUT",".152","55.56","62.50","20.00","60.00","31' 10""","60' 11""","-","60' 11""","28' 9""","-","-","20' 4""","64' 8""","9' 0""","-","12' 7""","11' 9""","19' 0""","25' 11""","28' 1""","49' 10""","-","153' 6""","66' 1""","-","60' 11""","-","109' 10""","-","9' 9""","37' 8""","-","-","-","-","-","-"
"7/23/2017","The Open Championship","CUT","-","44.44","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"6/4/2017","the Memorial Tournament","T65",".335","58.33","68.75","36.36","54.55","31' 7""","45' 8""","41' 2""","47' 4""","27' 1""","-","56' 2""","51' 1""","36' 3""","9' 4""","21' 0""","15' 6""","16' 7""","18' 11""","20' 2""","31' 7""","46' 8""","-","87' 4""","-","50' 6""","46' 2""","43' 6""","68' 11""","65' 3""","22' 11""","33' 4""","43' 11""","44' 10""","43' 6""","-","-","-"
"5/28/2017","DEAN & DELUCA Invt'l","CUT",".713","58.33","75.00","33.33","33.33","35' 2""","28' 11""","28' 8""","29' 10""","34' 10""","47' 10""","-","51' 8""","23' 11""","-","16' 2""","26' 11""","21' 6""","15' 6""","37' 10""","41' 9""","44' 7""","-","-","-","56' 2""","28' 11""","-","56' 2""","-","27' 4""","32' 5""","16' 11""","16' 11""","-","-","-","-"
"5/14/2017","THE PLAYERS Championship","CUT","-2.361","55.56","55.56",".00","20.00","40' 6""","65' 2""","51' 9""","68' 7""","35' 4""","-","91' 11""","53' 7""","-","49' 10""","-","20' 1""","25' 1""","33' 3""","35' 11""","20' 3""","63' 2""","-","-","-","86' 8""","77' 5""","16' 3""","86' 8""","51' 9""","85' 8""","-","16' 3""","-","-","16' 3""","1","29"
"4/30/2017","Zurich Classic of New Orl","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"4/23/2017","Valero Texas Open","T6",".117","58.33","47.62",".00","50.00","44' 11""","49' 10""","41' 1""","97' 8""","36' 0""","55' 1""","75' 4""","38' 11""","40' 11""","10' 2""","23' 2""","51' 7""","31' 11""","25' 8""","37' 5""","29' 10""","51' 6""","88' 8""","-","68' 6""","-","53' 8""","3' 1""","83' 8""","-","58' 3""","27' 11""","18' 1""","25' 8""","3' 1""","-","5","29"
"4/16/2017","RBC Heritage","T29","-.160","63.89","73.33","18.18","63.64","37' 9""","56' 8""","55' 2""","59' 1""","31' 1""","-","75' 5""","73' 4""","47' 2""","-","18' 11""","18' 10""","18' 10""","19' 7""","22' 6""","33' 4""","62' 8""","157' 8""","-","-","39' 0""","53' 10""","99' 1""","78' 6""","79' 7""","-","27' 3""","41' 0""","21' 7""","99' 1""","-","-","-"
"4/2/2017","Shell Houston Open","CUT",".138","55.56","37.50","33.33","33.33","41' 6""","37' 0""","33' 7""","44' 11""","41' 9""","69' 1""","102' 7""","50' 7""","79' 3""","25' 9""","33' 9""","4' 7""","20' 6""","7' 11""","36' 10""","32' 3""","77' 1""","-","82' 9""","-","-","51' 11""","14' 7""","82' 9""","-","45' 7""","46' 2""","14' 7""","-","4' 4""","24' 10""","-","-"
"3/19/2017","Arnold Palmer Invt'l","T34","-.402","51.39","47.06","37.50","75.00","40' 3""","60' 6""","53' 5""","64' 11""","35' 9""","62' 8""","78' 10""","46' 0""","44' 2""","-","15' 6""","18' 6""","17' 3""","28' 2""","42' 2""","19' 8""","48' 4""","-","-","-","43' 11""","63' 3""","27' 7""","43' 11""","66' 7""","54' 11""","-","61' 9""","95' 10""","27' 7""","-","1","16"
"3/12/2017","Valspar Championship","T49","-1.072","54.17","31.25",".00","100.00","39' 3""","41' 7""","46' 9""","35' 10""","36' 4""","96' 6""","-","41' 6""","48' 4""","-","15' 3""","14' 4""","14' 7""","30' 1""","37' 8""","36' 2""","56' 7""","-","79' 3""","-","-","43' 8""","32' 1""","79' 3""","60' 8""","33' 9""","36' 4""","33' 6""","30' 9""","37' 9""","-","1","5"
"2/19/2017","Genesis Open","T28",".838","66.67","56.25","44.44","77.78","37' 5""","48' 5""","37' 9""","55' 6""","28' 9""","-","32' 0""","45' 1""","34' 6""","-","16' 7""","14' 2""","15' 9""","32' 10""","18' 5""","33' 10""","37' 4""","-","-","-","56' 9""","52' 6""","22' 1""","56' 9""","47' 2""","59' 10""","60' 11""","22' 1""","-","35' 1""","9' 1""","1","26"
"2/12/2017","AT&T Pebble Beach","CUT","-1.112","57.41","75.00","66.67","100.00","30' 8""","-","-","-","30' 8""","-","9' 10""","18' 7""","59' 10""","-","-","21' 6""","21' 6""","32' 7""","29' 11""","48' 8""","33' 4""","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"2/5/2017","Waste Management Phoenix","T42",".617","66.67","68.75","27.27","54.55","35' 9""","46' 7""","46' 4""","46' 10""","28' 5""","-","47' 8""","47' 1""","60' 7""","6' 8""","13' 9""","22' 6""","17' 1""","15' 5""","24' 5""","32' 6""","51' 10""","-","50' 10""","-","73' 8""","46' 7""","-","66' 0""","47' 5""","40' 3""","25' 1""","-","-","-","-","-","-"
"1/29/2017","Farmers Insurance Open","T33",".061","62.50","25.00","33.33","66.67","32' 2""","36' 3""","31' 6""","38' 2""","31' 0""","-","53' 0""","31' 3""","47' 3""","17' 7""","11' 10""","32' 7""","23' 7""","24' 3""","23' 10""","33' 5""","42' 7""","-","-","84' 3""","-","39' 0""","26' 2""","84' 3""","33' 6""","37' 9""","17' 11""","26' 2""","-","26' 2""","-","1","-"
"1/22/2017","CareerBuilder Challenge","CUT","-.171","68.52","75.00","33.33","33.33","35' 5""","40' 6""","40' 6""","-","34' 9""","129' 8""","48' 0""","-","23' 5""","13' 4""","17' 8""","18' 5""","16' 2""","37' 7""","47' 6""","21' 11""","49' 4""","-","-","-","-","40' 6""","-","-","35' 1""","45' 11""","-","-","-","-","-","-","-"
"1/15/2017","Sony Open in Hawaii","T27","1.334","77.78","50.00","50.00","66.67","28' 9""","44' 7""","54' 7""","39' 7""","20' 0""","-","-","55' 7""","34' 5""","7' 5""","7' 11""","14' 10""","11' 4""","13' 8""","22' 8""","21' 10""","37' 5""","-","-","56' 1""","91' 1""","45' 11""","17' 6""","64' 10""","48' 4""","37' 2""","12' 11""","17' 6""","-","17' 6""","-","-","-"
"11/13/2016","OHL Classic at Mayakoba","T42","-","73.61","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-"
"11/6/2016","Shriners Hospitals","T10",".314","66.67","75.00","41.67","66.67","34' 6""","39' 9""","39' 0""","40' 6""","29' 6""","127' 4""","30' 2""","33' 1""","36' 4""","-","11' 4""","21' 2""","19' 4""","28' 7""","26' 1""","30' 8""","43' 6""","-","-","91' 7""","28' 11""","40' 11""","28' 5""","49' 10""","-","51' 6""","43' 10""","29' 8""","30' 1""","28' 5""","-","-","-"
"10/30/2016","Sanderson Farms Champ.","T11","1.067","73.61","35.00","14.29","28.57","33' 1""","46' 2""","64' 11""","34' 2""","26' 8""","-","6' 7""","88' 3""","38' 6""","4' 0""","15' 1""","17' 11""","16' 4""","14' 7""","24' 3""","30' 0""","50' 3""","-","-","-","105' 11""","41' 6""","83' 2""","105' 11""","60' 11""","42' 2""","31' 5""","43' 6""","30' 3""","83' 2""","-","-","-"
"10/16/2016","Safeway Open","T35",".092","70.83","37.50",".00","33.33","30' 5""","33' 8""","14' 11""","38' 4""","27' 7""","100' 8""","60' 1""","44' 10""","48' 2""","13' 7""","12' 7""","17' 8""","15' 8""","22' 9""","22' 7""","27' 7""","60' 5""","-","116' 0""","-","49' 8""","35' 6""","22' 10""","66' 3""","32' 10""","25' 4""","23' 7""","25' 1""","26' 9""","32' 0""","4' 8""","-","-"
"8/21/2016","Wyndham Championship","CUT","-.933","75.00","75.00","33.33","33.33","38' 5""","46' 7""","51' 2""","43' 2""","32' 9""","-","-","53' 8""","63' 8""","-","11' 10""","17' 3""","16' 4""","32' 2""","24' 0""","36' 0""","57' 8""","-","82' 2""","-","95' 4""","46' 7""","-","90' 11""","26' 7""","29' 7""","73' 3""","22' 8""","22' 8""","-","-","-","-"
"8/14/2016","John Deere Classic","T22","1.353","75.00","40.00","50.00","50.00","29' 6""","44' 3""","33' 7""","47' 10""","27' 1""","-","82' 3""","19' 1""","38' 9""","12' 6""","10' 4""","14' 5""","12' 8""","24' 8""","23' 0""","30' 5""","49' 2""","-","76' 1""","100' 8""","-","45' 8""","34' 3""","88' 5""","46' 10""","32' 10""","21' 1""","34' 3""","-","34' 3""","-","-","-"
"8/7/2016","Travelers Championship","T34",".877","73.61","75.00","22.22","44.44","37' 5""","46' 7""","44' 0""","51' 5""","30' 4""","-","74' 0""","29' 10""","28' 5""","4' 5""","-","22' 1""","16' 2""","28' 2""","29' 1""","33' 1""","39' 4""","-","-","-","45' 7""","49' 9""","40' 10""","45' 7""","63' 6""","44' 11""","42' 2""","41' 3""","43' 9""","48' 8""","1' 8""","-","-"
"7/24/2016","RBC Canadian Open","CUT","-2.084","36.11","50.00","25.00","50.00","40' 0""","46' 2""","37' 4""","56' 6""","37' 6""","-","-","-","44' 10""","18' 1""","15' 0""","37' 9""","26' 11""","42' 3""","29' 8""","47' 8""","44' 10""","-","-","59' 3""","-","47' 8""","28' 0""","59' 3""","67' 11""","38' 3""","55' 8""","27' 10""","27' 9""","28' 0""","-","-","-"
"7/17/2016","Barbasol Championship","CUT","-1.691","63.89","33.33",".00","50.00","37' 11""","49' 3""","54' 11""","40' 8""","35' 0""","-","-","108' 6""","44' 2""","11' 9""","-","11' 6""","11' 7""","20' 7""","30' 10""","38' 10""","65' 7""","-","-","-","-","49' 3""","-","-","61' 5""","42' 2""","-","40' 7""","40' 7""","-","-","-","-"
"7/3/2016","Barracuda Championship","65","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"6/26/2016","Quicken Loans National","CUT","-1.307","58.33","16.67",".00","100.00","36' 11""","41' 5""","59' 3""","30' 9""","30' 10""","90' 4""","-","-","30' 7""","28' 3""","5' 0""","67' 10""","19' 4""","16' 2""","34' 11""","31' 9""","39' 1""","-","-","-","-","46' 4""","26' 9""","-","40' 0""","95' 10""","21' 7""","34' 10""","40' 2""","26' 9""","-","1","23"
"6/19/2016","U.S. Open","T59","-","62.50","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"6/12/2016","FedEx St. Jude Classic","CUT","-1.225","50.00","50.00","50.00","50.00","35' 7""","38' 11""","26' 10""","49' 0""","31' 4""","-","-","-","59' 0""","-","7' 11""","15' 5""","13' 7""","21' 9""","45' 3""","27' 10""","59' 0""","-","-","-","63' 1""","43' 5""","18' 8""","63' 1""","22' 3""","76' 1""","5' 10""","26' 11""","32' 6""","15' 5""","21' 11""","-","-"
"5/22/2016","AT&T Byron Nelson","CUT","-.429","55.56","16.67","100.00",".00","33' 2""","46' 1""","32' 11""","49' 10""","29' 8""","-","44' 0""","-","37' 7""","12' 8""","3' 6""","37' 1""","20' 7""","16' 2""","27' 9""","38' 3""","38' 8""","-","-","-","-","48' 10""","23' 10""","-","72' 5""","8' 9""","30' 9""","23' 10""","-","23' 10""","-","-","-"
"5/8/2016","Wells Fargo Championship","CUT","-.600","61.11","60.00","16.67","50.00","42' 4""","52' 1""","53' 10""","51' 0""","31' 7""","-","71' 4""","53' 3""","18' 11""","64' 2""","8' 8""","21' 2""","27' 3""","8' 2""","26' 2""","32' 8""","39' 1""","-","73' 2""","52' 9""","59' 1""","62' 2""","28' 8""","63' 5""","59' 0""","-","-","28' 8""","-","31' 7""","22' 10""","-","-"
"4/10/2016","Masters Tournament","T55","-","54.17","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"4/3/2016","Shell Houston Open","T19",".608","70.83","5.88",".00","100.00","31' 11""","44' 11""","29' 2""","63' 9""","26' 5""","-","-","25' 11""","50' 1""","6' 5""","11' 0""","14' 11""","11' 7""","22' 2""","34' 2""","31' 6""","42' 10""","-","-","133' 7""","57' 3""","49' 8""","23' 5""","95' 5""","47' 9""","42' 8""","-","23' 5""","23' 4""","31' 11""","14' 11""","1","13"
"3/27/2016","Puerto Rico Open","T54","-","61.11","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3/13/2016","Valspar Championship","T42",".194","54.17","37.50","16.67","66.67","39' 0""","49' 11""","59' 11""","43' 8""","35' 9""","-","77' 2""","39' 10""","62' 7""","-","18' 3""","20' 7""","19' 5""","24' 11""","32' 5""","33' 10""","56' 6""","-","-","-","74' 2""","50' 7""","41' 10""","74' 2""","-","47' 1""","58' 1""","34' 6""","32' 0""","41' 10""","-","-","-"
