"Date","Tournament","Finish Pos.","SG: Approach-the-Green","Greens in Regulation Percentage","Going for the Green","Going for the Green - Hit Green Pct.","Going for the Green - Birdie or Better","Proximity to Hole","Rough Proximity","Left Rough Proximity","Right Rough Proximity","Fairway Proximity","Approaches from > 275 yards","Approaches from 250-275 yards","Approaches from 225-250 yards","Approaches from 200-225 yards","Approaches from 50-75 yards","Approaches from 75-100 yards","Approaches from 100-125 yards","Approaches from 50-125 yards","Approaches from 125-150 yards","Approaches from 150-175 yards","Approaches from 175-200 yards","Approaches from > 200 yards","Approaches from > 275 yards (Rgh)","Approaches from 250-275 yards (Rgh)","Approaches from 225-250 yards (Rgh)","Approaches from 200-225 yards (Rgh)","Approaches from > 100 yards (Rgh)","Approaches from inside 100 yards (Rgh)","Approaches from > 200 yards (Rgh)","Approaches from 175-200 yards (Rgh)","Approaches from 150-175 yards (Rgh)","Approaches from 125-150 yards (Rgh)","Approaches from 50-125 yards (Rgh)","Approaches from 100-125 yards (Rgh)","Approaches from 75-100 yards (Rgh)","Approaches from 50-75 yards (Rgh)","Total Hole Outs","Longest Hole Outs (in yards)"
"8/12/2018","PGA Championship","T42","-1.197","70.83","80.00",".00","50.00","37' 3""","67' 2""","81' 8""","56' 4""","26' 9""","109' 10""","63' 4""","38' 11""","30' 3""","-","17' 2""","20' 9""","18' 7""","19' 1""","25' 7""","22' 10""","48' 4""","173' 0""","-","108' 3""","78' 2""","67' 2""","-","119' 10""","52' 7""","26' 5""","60' 10""","80' 9""","80' 9""","-","-","1","8"
"8/5/2018","WGC-Bridgestone Invit'l","T10","1.153","69.44","62.50","40.00","80.00","26' 9""","34' 2""","29' 7""","42' 9""","20' 10""","-","-","38' 6""","24' 8""","-","21' 9""","15' 7""","16' 10""","19' 1""","20' 5""","15' 10""","29' 4""","-","15' 8""","79' 5""","4' 1""","33' 8""","37' 7""","33' 1""","-","39' 9""","26' 11""","35' 4""","33' 11""","51' 9""","9' 4""","-","-"
"7/29/2018","RBC Canadian Open","T37","-.551","65.28","75.00","25.00","50.00","33' 1""","43' 6""","41' 9""","45' 4""","27' 4""","-","-","-","48' 5""","-","11' 2""","18' 11""","16' 9""","23' 9""","38' 1""","19' 9""","48' 5""","-","-","103' 5""","54' 9""","44' 9""","20' 3""","74' 3""","58' 5""","45' 7""","23' 10""","22' 1""","23' 0""","20' 3""","-","1","6"
"7/22/2018","The Open Championship","T9","-","75.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"7/8/2018","The Greenbrier","T21",".911","77.78","100.00","37.50","87.50","30' 10""","31' 10""","37' 7""","26' 2""","28' 11""","72' 2""","57' 6""","26' 0""","45' 1""","7' 7""","11' 3""","13' 2""","12' 1""","12' 0""","31' 1""","46' 11""","42' 10""","-","-","-","49' 2""","34' 4""","12' 4""","49' 2""","29' 5""","28' 10""","-","30' 0""","33' 11""","12' 4""","-","1","5"
"6/17/2018","U.S. Open","5","1.321","62.50","55.56","40.00","80.00","43' 6""","61' 6""","69' 9""","54' 6""","40' 5""","66' 0""","55' 3""","79' 9""","51' 7""","105' 6""","111' 6""","33' 0""","48' 1""","19' 1""","27' 4""","49' 4""","62' 3""","-","103' 5""","-","15' 8""","68' 8""","22' 2""","74' 2""","80' 6""","37' 3""","121' 8""","26' 9""","15' 2""","-","38' 3""","1","17"
"6/10/2018","FedEx St. Jude Classic","CUT","1.038","69.44","50.00","50.00","50.00","27' 4""","39' 5""","43' 1""","35' 1""","20' 6""","-","-","-","43' 9""","-","5' 4""","15' 10""","13' 9""","12' 7""","19' 4""","20' 2""","43' 9""","-","-","-","-","41' 2""","18' 8""","-","45' 3""","41' 3""","45' 0""","12' 3""","12' 3""","-","-","1","10"
"6/3/2018","the Memorial Tournament","T13",".671","73.61","75.00","15.38","61.54","33' 4""","37' 4""","35' 11""","38' 4""","29' 6""","17' 8""","45' 7""","56' 9""","31' 2""","18' 0""","48' 9""","11' 6""","18' 8""","17' 4""","21' 11""","40' 4""","42' 5""","-","-","-","-","37' 4""","-","-","43' 10""","25' 8""","41' 11""","6' 0""","6' 0""","-","-","-","-"
"5/13/2018","THE PLAYERS Championship","T57",".415","76.39","85.00","17.65","76.47","36' 1""","44' 0""","70' 9""","36' 4""","31' 7""","-","50' 2""","52' 3""","57' 0""","25' 1""","16' 11""","33' 2""","22' 8""","24' 5""","30' 7""","22' 2""","52' 6""","-","47' 4""","93' 11""","94' 1""","44' 0""","-","78' 5""","28' 7""","27' 8""","22' 8""","31' 6""","31' 6""","-","-","-","-"
"5/6/2018","Wells Fargo Championship","T21","-.581","55.56","70.00","21.43","71.43","43' 2""","44' 8""","50' 4""","26' 4""","38' 9""","-","58' 9""","48' 10""","41' 0""","12' 4""","-","43' 0""","36' 10""","28' 3""","36' 11""","33' 4""","46' 0""","10' 5""","-","-","97' 7""","44' 8""","-","68' 6""","74' 6""","34' 9""","20' 7""","26' 0""","26' 0""","-","-","1","17"
"4/29/2018","Zurich Classic of New Orl","6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"4/8/2018","Masters Tournament","T10","-","59.72","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"4/1/2018","Houston Open","T24",".418","79.17","72.22","30.77","53.85","39' 4""","39' 9""","45' 4""","34' 10""","35' 3""","102' 11""","46' 6""","51' 7""","47' 0""","-","19' 4""","21' 1""","20' 1""","27' 5""","23' 4""","38' 0""","62' 7""","149' 7""","46' 8""","40' 0""","38' 8""","39' 10""","38' 7""","60' 3""","-","22' 2""","25' 4""","25' 0""","25' 0""","-","-","-","-"
"3/25/2018","WGC-Dell Tech Match Play","T17","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3/11/2018","Valspar Championship","CUT","-.062","61.11","62.50",".00","60.00","46' 5""","60' 9""","68' 11""","52' 6""","34' 10""","113' 1""","-","36' 9""","61' 2""","-","18' 6""","26' 1""","24' 6""","17' 11""","22' 1""","28' 4""","66' 8""","-","55' 6""","100' 3""","-","66' 7""","8' 4""","85' 4""","18' 10""","70' 8""","64' 4""","54' 5""","54' 5""","-","-","-","-"
"3/4/2018","WGC-Mexico Championship","T27","-.174","70.83","65.22","20.00","53.33","39' 6""","49' 11""","63' 3""","42' 6""","30' 7""","86' 6""","-","36' 4""","38' 5""","-","-","9' 11""","9' 11""","25' 1""","23' 0""","36' 7""","45' 2""","-","32' 7""","58' 10""","-","57' 2""","31' 9""","52' 3""","87' 1""","33' 0""","40' 7""","30' 11""","27' 6""","33' 5""","30' 2""","1","100"
"2/18/2018","Genesis Open","T2","1.641","68.06","93.75","26.67","60.00","39' 1""","38' 0""","42' 0""","33' 5""","33' 11""","95' 9""","55' 10""","50' 7""","37' 6""","-","13' 10""","28' 4""","19' 8""","21' 3""","22' 10""","33' 8""","58' 6""","-","16' 6""","-","94' 2""","38' 10""","27' 10""","68' 3""","39' 11""","35' 1""","32' 11""","22' 5""","16' 10""","33' 6""","-","-","-"
"2/4/2018","Waste Management Phoenix","CUT",".623","69.44","87.50","42.86","28.57","41' 10""","43' 2""","55' 7""","35' 9""","31' 3""","-","-","-","37' 0""","-","5' 7""","20' 7""","16' 10""","10' 2""","40' 8""","37' 10""","37' 0""","-","-","62' 10""","-","43' 2""","-","62' 10""","57' 1""","33' 4""","33' 11""","-","-","-","-","-","-"
"1/28/2018","Farmers Insurance Open","T6","-.496","63.89","58.33","12.50","50.00","50' 6""","51' 4""","50' 5""","52' 0""","44' 7""","29' 1""","64' 7""","40' 5""","50' 10""","-","40' 4""","36' 2""","37' 2""","44' 6""","36' 7""","49' 1""","49' 8""","-","65' 6""","104' 3""","73' 6""","53' 3""","36' 3""","81' 1""","79' 0""","26' 0""","51' 1""","28' 7""","30' 10""","-","22' 0""","1","-"
"1/14/2018","Sony Open in Hawaii","T32",".825","75.00","72.73","12.50","62.50","34' 0""","47' 9""","48' 8""","45' 7""","24' 9""","-","-","-","50' 8""","12' 10""","-","19' 0""","16' 4""","17' 2""","23' 0""","30' 10""","50' 8""","-","-","61' 2""","29' 10""","53' 1""","26' 5""","40' 3""","80' 4""","57' 0""","32' 3""","26' 6""","27' 0""","39' 11""","21' 11""","2","176"
"12/10/2017","(*) QBE Shootout","T4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"11/5/2017","Shriners Hospitals","T16","1.369","83.33","64.71","27.27","72.73","32' 9""","40' 4""","21' 9""","46' 6""","29' 7""","120' 3""","63' 10""","49' 11""","42' 4""","14' 2""","18' 8""","13' 11""","15' 9""","20' 5""","32' 4""","26' 7""","54' 8""","-","-","78' 5""","-","43' 5""","24' 9""","78' 5""","23' 3""","119' 3""","25' 8""","33' 8""","42' 7""","20' 7""","28' 11""","1","16"
"10/29/2017","WGC-HSBC Champions","T11","-","70.83","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10/22/2017","THE CJ CUP @ NINE BRIDGES","T26","-","61.11","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10/8/2017","Safeway Open","2","1.365","65.28","76.47","46.15","84.62","33' 7""","30' 0""","42' 9""","24' 6""","32' 7""","-","57' 9""","52' 1""","30' 10""","-","65' 5""","28' 9""","32' 5""","34' 2""","23' 3""","32' 0""","42' 0""","-","100' 3""","20' 8""","41' 3""","32' 11""","13' 4""","44' 10""","56' 4""","31' 9""","31' 2""","18' 1""","20' 5""","13' 4""","-","2","15"
"9/24/2017","TOUR Championship","T7",".147","70.83","75.00","33.33","83.33","34' 0""","48' 0""","37' 7""","51' 6""","30' 0""","-","-","42' 8""","42' 0""","15' 1""","18' 2""","17' 11""","17' 7""","13' 4""","27' 8""","32' 9""","42' 4""","-","-","17' 0""","128' 6""","49' 5""","27' 7""","72' 9""","81' 5""","35' 5""","39' 5""","19' 11""","12' 2""","27' 7""","-","1","6"
"9/17/2017","BMW Championship","T7",".357","69.44","69.57","12.50","68.75","37' 4""","52' 2""","35' 3""","62' 4""","28' 7""","-","64' 10""","34' 7""","37' 9""","13' 1""","13' 10""","19' 6""","15' 6""","21' 3""","24' 0""","33' 4""","45' 1""","-","131' 9""","-","-","52' 2""","-","131' 9""","30' 1""","34' 3""","50' 11""","45' 5""","45' 5""","-","-","1","6"
"9/4/2017","Dell Technologies Champ","T65","-.103","61.11","50.00","37.50","75.00","34' 1""","28' 10""","2' 4""","32' 8""","30' 11""","-","-","13' 9""","41' 7""","12' 7""","-","52' 11""","32' 9""","22' 4""","21' 4""","39' 7""","37' 4""","-","-","-","-","28' 10""","-","-","36' 6""","32' 1""","19' 1""","-","-","-","-","1","10"
"8/27/2017","THE NORTHERN TRUST","T54","-.052","63.89","66.67","25.00","50.00","41' 8""","83' 8""","30' 4""","101' 6""","30' 11""","-","128' 11""","54' 9""","42' 2""","13' 8""","14' 8""","37' 0""","22' 6""","27' 10""","16' 7""","27' 2""","53' 7""","128' 6""","-","114' 3""","-","83' 8""","-","121' 5""","102' 1""","69' 1""","-","25' 9""","25' 9""","-","-","1","4"
"8/13/2017","PGA Championship","T44","-.035","56.94","78.95","26.67","66.67","44' 6""","52' 3""","49' 10""","53' 10""","34' 4""","81' 2""","64' 2""","34' 2""","41' 3""","-","14' 8""","24' 4""","21' 11""","31' 0""","21' 8""","31' 10""","45' 10""","32' 8""","-","91' 2""","60' 9""","52' 3""","-","61' 2""","49' 8""","44' 4""","57' 9""","37' 5""","37' 5""","-","-","-","-"
"7/30/2017","RBC Canadian Open","T5",".716","66.67","93.75","46.67","80.00","29' 0""","32' 10""","45' 6""","26' 7""","28' 2""","-","62' 0""","109' 3""","37' 9""","-","12' 3""","19' 11""","17' 0""","24' 1""","22' 8""","31' 8""","47' 4""","-","-","73' 7""","-","32' 4""","40' 10""","73' 7""","33' 0""","34' 0""","28' 2""","18' 8""","13' 1""","40' 10""","-","1","6"
"7/23/2017","The Open Championship","T27","-","61.11","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"7/9/2017","The Greenbrier Classic","T7",".459","77.78","100.00","50.00","75.00","31' 6""","34' 5""","35' 10""","31' 0""","30' 4""","50' 9""","-","45' 7""","47' 3""","-","24' 5""","18' 10""","20' 8""","20' 2""","22' 11""","35' 11""","47' 5""","-","-","-","28' 7""","34' 8""","33' 8""","28' 7""","40' 10""","47' 0""","30' 8""","33' 10""","33' 11""","40' 11""","28' 10""","-","-"
"7/2/2017","Quicken Loans National","T29",".041","61.11","91.67","18.18","45.45","42' 5""","58' 0""","62' 5""","44' 10""","30' 4""","91' 0""","-","35' 8""","27' 11""","-","48' 8""","23' 10""","34' 6""","26' 2""","18' 8""","29' 7""","48' 2""","120' 0""","112' 8""","71' 2""","103' 10""","58' 0""","-","104' 1""","42' 6""","53' 2""","39' 5""","-","-","-","-","1","9"
"6/25/2017","Travelers Championship","T17",".343","72.22","84.62","7.69","46.15","37' 1""","46' 4""","43' 3""","48' 2""","25' 10""","57' 8""","61' 5""","25' 4""","24' 8""","22' 8""","13' 5""","18' 11""","18' 8""","18' 11""","27' 9""","27' 7""","33' 10""","-","-","-","-","38' 9""","58' 5""","-","-","40' 7""","34' 0""","55' 0""","46' 5""","108' 1""","25' 3""","-","-"
"6/20/2017","(*) CVS Health Charity","T3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"6/4/2017","the Memorial Tournament","T40",".148","62.50","75.00","50.00","91.67","34' 0""","45' 7""","42' 10""","47' 1""","30' 0""","-","42' 11""","51' 3""","46' 9""","-","15' 7""","19' 1""","17' 9""","23' 8""","19' 0""","34' 9""","46' 8""","-","-","27' 9""","-","47' 0""","22' 7""","27' 9""","26' 11""","75' 10""","53' 5""","29' 0""","32' 3""","-","22' 7""","-","-"
"5/28/2017","DEAN & DELUCA Invt'l","T29","-.727","58.33","62.50","33.33","33.33","38' 7""","42' 0""","45' 5""","35' 6""","34' 7""","70' 3""","-","28' 4""","50' 1""","7' 1""","20' 8""","13' 1""","14' 1""","33' 8""","29' 6""","51' 2""","46' 2""","96' 1""","-","-","94' 6""","47' 5""","26' 5""","95' 4""","-","58' 5""","38' 7""","27' 4""","28' 4""","26' 2""","27' 0""","-","-"
"5/21/2017","AT&T Byron Nelson","T13",".894","68.06","75.00","11.11","44.44","34' 4""","39' 9""","46' 7""","32' 1""","28' 1""","-","30' 4""","45' 4""","39' 1""","15' 8""","22' 3""","16' 3""","17' 8""","20' 3""","29' 0""","34' 6""","39' 6""","-","-","-","-","46' 0""","22' 4""","-","67' 7""","48' 2""","35' 7""","26' 8""","32' 2""","23' 0""","19' 5""","2","6"
"5/14/2017","THE PLAYERS Championship","CUT","1.333","72.22","88.89","22.22","33.33","53' 6""","68' 11""","62' 3""","82' 5""","45' 0""","63' 0""","-","63' 0""","90' 6""","-","-","26' 6""","26' 6""","38' 9""","37' 11""","9' 8""","69' 10""","-","125' 4""","-","119' 7""","77' 0""","28' 7""","122' 6""","39' 7""","-","-","43' 1""","50' 4""","28' 7""","-","-","-"
"4/30/2017","Zurich Classic of New Orl","CUT","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"4/23/2017","Valero Texas Open","T3","1.670","66.67","57.14","16.67","50.00","37' 2""","49' 3""","44' 6""","68' 6""","29' 5""","54' 8""","-","30' 2""","87' 9""","8' 11""","32' 8""","8' 6""","18' 7""","25' 3""","24' 11""","33' 9""","57' 6""","87' 6""","50' 11""","-","77' 5""","52' 8""","27' 1""","78' 2""","43' 3""","47' 0""","24' 9""","41' 5""","41' 6""","-","41' 5""","1","105"
"4/2/2017","Shell Houston Open","T34","-.177","75.00","61.11","15.38","38.46","40' 9""","43' 1""","42' 6""","44' 1""","37' 2""","111' 3""","62' 9""","32' 11""","45' 10""","11' 1""","21' 6""","13' 11""","15' 6""","26' 2""","22' 4""","37' 0""","61' 7""","127' 8""","91' 0""","72' 0""","-","48' 2""","15' 10""","90' 8""","41' 3""","43' 10""","35' 4""","17' 7""","20' 4""","17' 9""","11' 11""","-","-"
"3/19/2017","Arnold Palmer Invt'l","T28","1.284","73.61","64.71","27.27","72.73","34' 2""","35' 8""","21' 3""","50' 2""","33' 8""","76' 5""","55' 7""","42' 2""","47' 10""","38' 11""","7' 1""","14' 10""","18' 11""","27' 1""","24' 5""","24' 0""","50' 6""","-","-","-","-","39' 4""","10' 3""","-","-","39' 6""","48' 0""","11' 7""","12' 11""","10' 3""","-","-","-"
"3/12/2017","Valspar Championship","5","1.594","72.22","62.50","20.00","50.00","30' 0""","37' 3""","37' 3""","-","29' 4""","94' 1""","18' 8""","26' 6""","37' 5""","-","14' 7""","15' 10""","15' 9""","20' 3""","27' 7""","29' 6""","46' 1""","-","100' 7""","-","-","39' 6""","30' 6""","100' 7""","23' 4""","-","36' 0""","23' 11""","20' 7""","-","30' 7""","1","12"
"2/19/2017","Genesis Open","CUT",".877","72.22","50.00","25.00","25.00","36' 11""","42' 11""","20' 3""","60' 0""","27' 8""","-","-","36' 11""","37' 4""","4' 6""","-","29' 8""","21' 3""","12' 1""","33' 1""","31' 7""","37' 2""","-","-","-","64' 2""","49' 9""","2' 3""","64' 2""","60' 8""","-","41' 8""","29' 7""","29' 7""","-","-","-","-"
"2/12/2017","AT&T Pebble Beach","T23","-.663","73.61","62.50","20.00","20.00","29' 9""","27' 7""","34' 4""","20' 10""","30' 3""","85' 11""","-","34' 11""","110' 8""","4' 11""","23' 5""","21' 11""","20' 9""","20' 9""","31' 2""","29' 5""","66' 7""","-","-","-","76' 2""","27' 7""","-","76' 2""","-","-","21' 1""","13' 1""","13' 1""","-","-","1","-"
"2/5/2017","Waste Management Phoenix","CUT","-1.514","58.33","87.50","28.57","42.86","38' 8""","46' 10""","38' 5""","55' 2""","33' 9""","-","-","50' 4""","15' 9""","-","18' 11""","-","18' 11""","27' 6""","31' 2""","45' 5""","41' 8""","-","-","49' 2""","-","46' 10""","-","49' 2""","-","42' 7""","41' 10""","61' 6""","61' 6""","-","-","-","-"
"1/29/2017","Farmers Insurance Open","T4",".596","69.44","50.00","50.00","100.00","38' 2""","43' 0""","52' 1""","40' 0""","34' 1""","-","33' 0""","68' 1""","43' 3""","-","50' 2""","36' 0""","39' 7""","29' 11""","22' 4""","21' 11""","50' 5""","-","-","-","106' 10""","50' 5""","11' 2""","106' 10""","43' 2""","47' 6""","36' 0""","28' 6""","54' 6""","12' 10""","10' 5""","1","-"
"1/15/2017","Sony Open in Hawaii","T20",".270","81.94","91.67","50.00","83.33","35' 9""","48' 2""","66' 11""","38' 10""","25' 3""","-","-","-","33' 6""","11' 6""","-","15' 11""","15' 4""","16' 11""","29' 2""","31' 1""","33' 6""","-","-","83' 5""","58' 3""","52' 5""","20' 10""","70' 10""","35' 2""","-","21' 5""","33' 7""","59' 3""","36' 0""","5' 7""","-","-"
"1/8/2017","SBS Tournament of Champ","T9",".390","81.94","82.61","35.00","60.00","39' 7""","30' 2""","25' 6""","39' 7""","37' 8""","114' 7""","-","57' 0""","38' 9""","13' 7""","23' 8""","44' 7""","26' 7""","-","28' 8""","30' 0""","59' 10""","-","-","-","64' 5""","35' 1""","15' 5""","64' 5""","42' 9""","43' 11""","-","14' 3""","11' 4""","16' 6""","20' 10""","-","-"
"11/13/2016","OHL Classic at Mayakoba","CUT","-","58.33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"11/6/2016","Shriners Hospitals","T41","1.634","76.39","75.00","50.00","58.33","34' 8""","58' 11""","61' 7""","58' 2""","19' 0""","-","3' 11""","39' 6""","24' 11""","29' 8""","14' 8""","18' 0""","18' 5""","17' 4""","21' 0""","15' 8""","23' 10""","-","24' 11""","90' 7""","54' 6""","57' 5""","84' 9""","62' 8""","52' 3""","32' 1""","68' 6""","84' 9""","-","84' 9""","-","-","-"
"10/23/2016","CIMB Classic","T33","-","73.61","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10/16/2016","Safeway Open","T26","-.453","68.06","81.25","28.57","71.43","39' 5""","46' 2""","30' 11""","50' 11""","33' 10""","97' 1""","81' 1""","45' 1""","44' 5""","15' 3""","10' 5""","29' 10""","19' 6""","38' 0""","28' 9""","23' 6""","64' 0""","-","94' 2""","82' 11""","62' 7""","49' 5""","15' 8""","77' 5""","25' 2""","55' 9""","18' 3""","28' 10""","37' 8""","19' 7""","11' 9""","-","-"
"9/11/2016","BMW Championship","T66","-2.255","68.06","68.75","36.36","72.73","33' 10""","40' 3""","39' 5""","40' 10""","30' 1""","65' 6""","53' 8""","47' 8""","36' 1""","15' 2""","16' 0""","23' 7""","22' 3""","23' 8""","27' 2""","29' 7""","44' 2""","-","20' 7""","-","25' 6""","40' 3""","-","24' 4""","64' 0""","45' 4""","31' 3""","47' 5""","47' 5""","-","-","-","-"
"9/5/2016","Deutsche Bank Champ","T24",".469","72.22","75.00","16.67","58.33","35' 10""","45' 3""","38' 7""","53' 7""","32' 4""","64' 5""","70' 11""","36' 8""","36' 1""","31' 10""","16' 11""","30' 7""","28' 3""","24' 6""","31' 4""","31' 9""","45' 3""","-","-","95' 2""","113' 0""","45' 3""","-","104' 1""","-","27' 3""","29' 4""","-","-","-","-","1","11"
"8/28/2016","The Barclays","12",".496","65.28","58.33","28.57","71.43","36' 2""","42' 11""","41' 4""","44' 5""","28' 10""","-","-","42' 7""","49' 0""","29' 7""","13' 6""","17' 9""","17' 3""","20' 1""","21' 8""","36' 8""","46' 5""","-","80' 10""","-","70' 0""","48' 0""","24' 0""","73' 7""","-","48' 4""","36' 4""","22' 4""","17' 2""","21' 6""","29' 2""","1","8"
"8/7/2016","Travelers Championship","T25","-.202","69.44","75.00","30.77","53.85","41' 5""","46' 3""","32' 10""","51' 10""","30' 5""","144' 9""","94' 9""","12' 7""","44' 0""","6' 5""","21' 3""","24' 8""","21' 0""","24' 2""","28' 6""","24' 10""","49' 9""","-","-","-","-","50' 3""","15' 9""","-","-","48' 11""","52' 1""","35' 11""","49' 5""","-","15' 9""","1","8"
"7/31/2016","PGA Championship","CUT","-.963","63.89","75.00","50.00","50.00","44' 7""","39' 9""","42' 2""","37' 3""","37' 1""","34' 9""","-","86' 4""","46' 0""","31' 4""","-","-","31' 4""","33' 6""","23' 10""","27' 6""","50' 2""","-","-","-","-","41' 2""","24' 0""","-","-","43' 4""","29' 11""","37' 11""","44' 10""","-","24' 0""","-","-"
