"Date","Tournament","Finish Pos.","SG: Approach-the-Green","Greens in Regulation Percentage","Going for the Green","Going for the Green - Hit Green Pct.","Going for the Green - Birdie or Better","Proximity to Hole","Rough Proximity","Left Rough Proximity","Right Rough Proximity","Fairway Proximity","Approaches from > 275 yards","Approaches from 250-275 yards","Approaches from 225-250 yards","Approaches from 200-225 yards","Approaches from 50-75 yards","Approaches from 75-100 yards","Approaches from 100-125 yards","Approaches from 50-125 yards","Approaches from 125-150 yards","Approaches from 150-175 yards","Approaches from 175-200 yards","Approaches from > 200 yards","Approaches from > 275 yards (Rgh)","Approaches from 250-275 yards (Rgh)","Approaches from 225-250 yards (Rgh)","Approaches from 200-225 yards (Rgh)","Approaches from > 100 yards (Rgh)","Approaches from inside 100 yards (Rgh)","Approaches from > 200 yards (Rgh)","Approaches from 175-200 yards (Rgh)","Approaches from 150-175 yards (Rgh)","Approaches from 125-150 yards (Rgh)","Approaches from 50-125 yards (Rgh)","Approaches from 100-125 yards (Rgh)","Approaches from 75-100 yards (Rgh)","Approaches from 50-75 yards (Rgh)","Total Hole Outs","Longest Hole Outs (in yards)"
"2/11/2018","AT&T Pebble Beach","CUT",".476","70.37","50.00","50.00",".00","40' 10""","50' 9""","50' 9""","-","38' 0""","-","52' 0""","-","65' 8""","-","48' 2""","14' 4""","31' 3""","15' 6""","34' 2""","35' 7""","58' 10""","-","-","-","130' 10""","130' 10""","24' 1""","130' 10""","-","-","-","24' 1""","-","26' 1""","20' 0""","1","-"
"1/28/2018","Farmers Insurance Open","T54",".778","65.28","33.33",".00","50.00","39' 0""","51' 2""","53' 10""","48' 7""","30' 3""","-","68' 1""","79' 0""","28' 8""","-","10' 7""","23' 0""","20' 11""","19' 7""","20' 8""","20' 10""","52' 9""","-","109' 11""","-","-","61' 9""","19' 8""","109' 11""","59' 10""","57' 11""","59' 8""","23' 9""","40' 7""","15' 5""","23' 5""","-","-"
"1/21/2018","CareerBuilder Challenge","T17","2.125","84.72","25.00",".00",".00","28' 4""","25' 3""","32' 5""","18' 1""","29' 1""","-","-","40' 8""","49' 9""","10' 1""","24' 10""","16' 10""","17' 0""","43' 2""","18' 1""","25' 9""","46' 1""","-","-","-","82' 10""","27' 1""","16' 3""","82' 10""","-","20' 1""","23' 7""","17' 4""","18' 6""","16' 3""","-","1","22"
"1/14/2018","Sony Open in Hawaii","T69",".777","75.00","63.64","14.29","57.14","36' 0""","50' 7""","54' 11""","45' 6""","28' 0""","94' 11""","72' 5""","-","26' 10""","4' 4""","19' 6""","4' 7""","8' 9""","26' 8""","27' 3""","28' 9""","49' 7""","-","-","68' 5""","64' 10""","51' 7""","27' 8""","65' 9""","65' 0""","37' 4""","35' 2""","27' 8""","-","27' 8""","-","-","-"
"11/19/2017","The RSM Classic","CUT",".315","77.78","100.00",".00",".00","40' 4""","37' 11""","37' 11""","-","40' 8""","145' 0""","99' 5""","-","61' 4""","20' 8""","-","14' 5""","15' 8""","3' 6""","29' 7""","21' 7""","85' 8""","-","-","-","-","37' 11""","-","-","-","-","37' 11""","-","-","-","-","-","-"
"11/12/2017","OHL Classic at Mayakoba","CUT","-","69.44","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2","-"
"11/5/2017","Shriners Hospitals","CUT",".807","66.67","33.33","33.33","33.33","38' 10""","59' 7""","40' 5""","83' 6""","27' 4""","-","-","-","51' 5""","11' 0""","13' 4""","13' 5""","12' 5""","27' 3""","29' 10""","23' 5""","51' 5""","-","-","167' 9""","-","59' 7""","-","167' 9""","53' 0""","56' 2""","41' 10""","21' 7""","21' 7""","-","-","1","22"
"10/29/2017","Sanderson Farms Champ.","T34",".250","65.28","55.00","9.09","45.45","40' 0""","43' 10""","47' 6""","42' 1""","36' 7""","93' 9""","55' 1""","51' 1""","48' 10""","2' 8""","19' 7""","19' 7""","17' 6""","22' 0""","30' 2""","41' 2""","61' 8""","-","161' 10""","177' 0""","89' 2""","49' 7""","24' 4""","142' 8""","31' 10""","-","33' 1""","23' 2""","21' 10""","24' 11""","23' 5""","-","-"
"10/8/2017","Safeway Open","T30","-.235","69.44","64.71","18.18","63.64","41' 3""","59' 9""","47' 10""","66' 11""","31' 8""","-","83' 5""","70' 4""","31' 3""","-","19' 8""","23' 8""","22' 6""","24' 3""","25' 1""","37' 5""","51' 6""","113' 5""","90' 10""","34' 2""","64' 9""","59' 9""","59' 4""","82' 10""","73' 5""","56' 5""","37' 11""","39' 11""","26' 11""","88' 9""","29' 11""","-","-"
"8/23/2015","Wyndham Championship","CUT","-2.821","58.33","50.00",".00","50.00","44' 6""","60' 6""","60' 6""","59' 11""","36' 10""","-","-","73' 4""","29' 9""","-","-","25' 7""","25' 7""","26' 10""","30' 5""","26' 5""","58' 10""","-","-","113' 3""","50' 6""","63' 7""","26' 2""","71' 5""","75' 2""","36' 6""","-","26' 2""","-","-","26' 2""","1","7"
"8/9/2015","Barracuda Championship","T65","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"7/26/2015","RBC Canadian Open","T63","-.039","52.78","62.50","20.00","70.00","33' 2""","39' 0""","41' 5""","37' 2""","26' 9""","-","20' 4""","95' 10""","42' 0""","-","15' 7""","30' 2""","22' 10""","17' 9""","30' 8""","22' 2""","47' 4""","-","84' 3""","66' 8""","33' 6""","39' 11""","29' 10""","56' 11""","32' 11""","40' 2""","29' 3""","29' 5""","28' 6""","33' 5""","26' 3""","1","8"
"7/19/2015","Barbasol Championship","CUT","1.095","69.44","50.00",".00","33.33","39' 2""","34' 0""","43' 2""","24' 10""","35' 3""","-","79' 0""","62' 5""","61' 6""","3' 2""","-","10' 5""","8' 0""","34' 8""","15' 9""","41' 10""","64' 1""","-","-","-","54' 2""","34' 0""","-","54' 2""","-","14' 8""","-","13' 0""","13' 0""","-","-","-","-"
"7/12/2015","John Deere Classic","CUT","-1.158","52.78","66.67","25.00","50.00","33' 1""","32' 3""","30' 8""","33' 2""","33' 4""","102' 7""","50' 7""","-","18' 1""","16' 8""","12' 1""","-","13' 3""","34' 7""","26' 8""","45' 11""","41' 6""","-","63' 2""","-","31' 10""","33' 0""","26' 9""","42' 3""","21' 3""","39' 7""","25' 8""","22' 3""","17' 9""","26' 9""","-","-","-"
"6/28/2015","Travelers Championship","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"6/14/2015","FedEx St. Jude Classic","CUT","-.935","38.89","25.00",".00",".00","38' 11""","38' 4""","31' 4""","41' 0""","36' 0""","-","-","-","52' 1""","-","-","27' 6""","27' 6""","21' 5""","33' 10""","51' 6""","52' 1""","-","-","27' 3""","27' 11""","39' 7""","26' 2""","27' 8""","18' 3""","44' 10""","-","48' 2""","70' 1""","26' 2""","-","-","-"
"6/7/2015","the Memorial Tournament","T68","-.256","65.28","43.75","14.29","28.57","33' 10""","42' 3""","47' 10""","31' 1""","32' 0""","88' 4""","59' 0""","-","33' 11""","15' 1""","6' 2""","15' 0""","14' 2""","21' 2""","32' 8""","32' 9""","54' 10""","-","-","-","83' 2""","43' 2""","32' 8""","83' 2""","58' 6""","34' 3""","18' 11""","19' 8""","13' 2""","32' 8""","-","-","-"
"5/31/2015","AT&T Byron Nelson","CUT","3.952","69.44","50.00","100.00","100.00","29' 7""","31' 2""","36' 5""","18' 0""","25' 5""","-","-","24' 10""","25' 8""","-","-","-","-","-","20' 4""","36' 1""","25' 3""","-","-","-","-","35' 9""","3' 6""","-","-","55' 0""","16' 6""","3' 6""","-","3' 6""","-","-","-"
"5/17/2015","Wells Fargo Championship","CUT",".161","55.56","45.45","20.00","80.00","40' 8""","37' 7""","35' 9""","39' 2""","43' 0""","-","52' 2""","40' 4""","80' 6""","39' 4""","-","26' 8""","33' 0""","19' 2""","34' 1""","39' 6""","56' 10""","-","-","-","53' 3""","35' 4""","47' 10""","53' 3""","68' 8""","18' 0""","24' 5""","36' 7""","14' 8""","80' 5""","-","-","-"
"4/26/2015","Zurich Classic of New Orl","CUT",".027","66.67","25.00",".00","50.00","30' 9""","17' 11""","-","17' 11""","31' 1""","-","120' 8""","15' 9""","47' 1""","18' 11""","7' 8""","20' 11""","19' 0""","16' 2""","29' 6""","33' 11""","52' 4""","-","-","30' 0""","-","17' 11""","-","30' 0""","-","-","-","11' 11""","11' 11""","-","-","-","-"
"4/5/2015","Shell Houston Open","T25",".965","68.06","10.53","50.00","50.00","33' 0""","40' 8""","39' 0""","45' 2""","29' 5""","40' 8""","94' 0""","78' 2""","45' 8""","4' 1""","13' 5""","16' 5""","13' 10""","19' 9""","33' 2""","26' 5""","55' 6""","96' 1""","-","-","46' 10""","42' 0""","15' 11""","59' 2""","55' 11""","31' 3""","35' 6""","25' 3""","28' 4""","15' 11""","-","-","-"
"3/29/2015","Valero Texas Open","T72","-.670","41.67","18.18","25.00","50.00","48' 5""","55' 5""","64' 11""","40' 3""","39' 5""","97' 10""","-","78' 7""","57' 0""","23' 11""","12' 1""","27' 1""","18' 1""","17' 1""","41' 9""","54' 9""","66' 4""","23' 11""","-","103' 0""","-","58' 2""","40' 3""","76' 8""","58' 4""","54' 1""","72' 3""","32' 9""","25' 4""","66' 11""","13' 6""","1","34"
"3/1/2015","The Honda Classic","CUT","-2.796","44.44","50.00",".00","100.00","51' 8""","72' 11""","74' 4""","70' 7""","45' 6""","-","-","118' 5""","96' 4""","10' 1""","15' 2""","12' 1""","12' 9""","24' 1""","45' 11""","59' 6""","111' 1""","-","31' 9""","110' 1""","-","81' 2""","15' 0""","70' 11""","78' 11""","69' 6""","99' 8""","-","-","-","-","-","-"
"2/22/2015","Northern Trust Open","T49",".106","50.00","37.50","16.67","50.00","41' 11""","54' 2""","63' 8""","47' 2""","34' 1""","-","-","48' 11""","54' 2""","-","15' 4""","27' 10""","25' 9""","28' 4""","30' 8""","33' 1""","51' 6""","-","-","-","61' 10""","52' 9""","61' 5""","61' 10""","56' 6""","24' 5""","29' 11""","50' 2""","49' 0""","69' 4""","34' 7""","-","-"
"2/15/2015","AT&T Pebble Beach","CUT","-3.990","55.56","50.00",".00",".00","48' 5""","41' 1""","52' 10""","33' 3""","40' 11""","-","49' 10""","-","52' 8""","6' 7""","-","48' 9""","38' 3""","-","24' 3""","52' 10""","51' 3""","-","-","-","-","38' 1""","52' 11""","-","64' 3""","12' 0""","-","-","-","-","-","-","-"
"2/8/2015","Farmers Insurance Open","CUT","-.754","63.89",".00","-","-","41' 0""","76' 9""","51' 7""","101' 10""","36' 9""","-","-","-","57' 11""","-","13' 1""","8' 9""","11' 4""","-","33' 8""","46' 0""","57' 11""","-","-","-","51' 7""","76' 9""","-","51' 7""","101' 10""","-","-","-","-","-","-","-","-"
"1/25/2015","Humana Challenge","CUT","1.503","55.56","60.00","100.00","100.00","31' 1""","37' 5""","37' 5""","-","28' 0""","-","37' 10""","13' 11""","38' 3""","-","11' 10""","23' 4""","14' 9""","47' 2""","36' 8""","24' 10""","26' 0""","-","-","-","22' 5""","37' 5""","-","22' 5""","40' 11""","49' 0""","-","-","-","-","-","1","18"
"1/18/2015","Sony Open in Hawaii","CUT","-.873","58.33","50.00","33.33","66.67","31' 7""","31' 3""","32' 5""","30' 1""","29' 3""","-","80' 4""","-","36' 3""","24' 11""","-","13' 2""","19' 1""","14' 8""","29' 3""","26' 2""","47' 3""","-","-","-","-","29' 10""","43' 11""","-","48' 9""","24' 6""","-","43' 11""","-","-","43' 11""","-","-"
"11/16/2014","OHL Classic at Mayakoba","T62","-","54.17","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"11/9/2014","Sanderson Farms Champ.","T43","-.771","68.06","30.00",".00","83.33","36' 1""","47' 10""","33' 5""","52' 8""","30' 7""","55' 2""","57' 6""","106' 5""","45' 9""","27' 10""","9' 10""","18' 4""","17' 11""","24' 5""","21' 9""","38' 11""","60' 11""","-","-","-","39' 6""","51' 9""","28' 0""","39' 6""","83' 1""","29' 8""","54' 1""","29' 5""","30' 11""","40' 5""","15' 7""","1","7"
"10/26/2014","The McGladrey Classic","T12","1.172","80.56","50.00","50.00","50.00","28' 2""","41' 2""","50' 2""","39' 2""","25' 7""","58' 3""","66' 9""","49' 9""","24' 3""","19' 8""","10' 7""","25' 10""","19' 9""","18' 5""","25' 1""","27' 2""","37' 4""","-","-","-","29' 6""","43' 6""","30' 7""","29' 6""","62' 7""","31' 3""","55' 10""","30' 7""","-","30' 7""","-","1","19"
"10/19/2014","Shriners Hospitals","T33",".390","73.61","81.25","15.38","46.15","38' 2""","46' 0""","47' 11""","43' 9""","32' 7""","87' 8""","53' 1""","54' 2""","38' 10""","-","-","14' 6""","14' 6""","21' 3""","17' 9""","35' 5""","50' 9""","-","-","-","95' 3""","48' 2""","29' 4""","95' 3""","57' 9""","38' 5""","34' 10""","56' 10""","77' 2""","-","16' 2""","-","-"
"10/12/2014","Frys.com Open","CUT","1.595","63.89","50.00","50.00","50.00","29' 7""","65' 10""","77' 0""","43' 8""","27' 10""","53' 4""","-","34' 6""","52' 11""","32' 0""","21' 8""","41' 5""","29' 8""","11' 8""","16' 2""","27' 9""","45' 9""","-","-","-","-","65' 10""","-","-","101' 2""","52' 9""","43' 8""","-","-","-","-","-","-"
"4/6/2014","Shell Houston Open","CUT","-1.685","63.89","12.50",".00","100.00","41' 0""","33' 1""","28' 1""","35' 8""","38' 11""","-","-","100' 6""","43' 11""","7' 5""","19' 5""","-","17' 5""","45' 2""","33' 1""","73' 4""","53' 4""","-","-","80' 7""","-","38' 10""","4' 5""","80' 7""","-","13' 6""","38' 6""","13' 10""","23' 2""","-","4' 5""","-","-"
"12/3/2012","(*) PGA TOUR Qualifying Tourn","T73","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"6/20/2010","U.S. Open Championship","CUT","-","52.78","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
